time,datetime_kst,open,high,low,close,volume,days
1657891800,2022-07-15 00:00:00,12.8687,14.7140,11.7809,14.6751,328243400,5
1658496600,2022-07-22 00:00:00,15.3744,18.5697,14.2089,17.1420,394066000,5
1659101400,2022-07-29 00:00:00,16.7341,19.4147,15.7823,19.2593,301955700,5
1659706200,2022-08-05 00:00:00,18.8514,21.6290,18.4823,20.9395,295598600,5
1660311000,2022-08-12 00:00:00,20.0557,21.0949,16.4233,20.9783,321064200,5
1660915800,2022-08-19 00:00:00,20.6287,21.3377,18.1715,18.6183,266249200,5
1661520600,2022-08-26 00:00:00,17.5791,18.8222,15.4909,15.5201,286536800,5
1662125400,2022-09-02 00:00:00,15.0345,15.5881,11.6255,12.4899,439079100,5
1662730200,2022-09-09 00:00:00,12.5384,14.4226,11.7226,14.2284,344719000,4
1663335000,2022-09-16 00:00:00,14.4032,14.6168,10.8582,11.7129,401228500,5
1663939800,2022-09-23 00:00:00,11.2856,12.5892,9.2081,9.7732,503274000,5
1664544600,2022-09-30 00:00:00,9.6563,10.0948,8.5162,8.6332,569373800,5
1665149400,2022-10-07 00:00:00,8.8573,11.6148,8.6527,8.9742,603360700,5
1665754200,2022-10-14 00:00:00,8.8378,8.8573,6.0510,6.7526,922189200,5
1666359000,2022-10-21 00:00:00,7.2788,8.4188,6.8598,8.3603,782331500,5
1666963800,2022-10-28 00:00:00,8.4188,9.4224,7.8731,9.2568,676878100,5
1667568600,2022-11-04 00:00:00,9.0619,9.5199,7.3372,8.7598,710685200,5
1668177000,2022-11-11 00:00:00,9.0327,13.0667,8.6527,12.8815,723403600,5
1668781800,2022-11-18 00:00:00,12.6574,14.0703,11.0204,12.1702,626707200,5
1669386600,2022-11-25 00:00:00,11.7610,13.3980,11.4394,12.5308,326732900,4
1669991400,2022-12-02 00:00:00,12.0436,13.7682,11.2056,12.6964,506396500,5
1670596200,2022-12-09 00:00:00,12.4723,12.8231,11.0399,12.0046,434970900,5
1671201000,2022-12-16 00:00:00,11.8292,14.5283,10.4943,10.8256,589168900,5
1671805800,2022-12-23 00:00:00,10.8353,11.0206,8.9084,9.5538,482417100,5
1672410600,2022-12-30 00:00:00,9.3680,9.6125,8.5466,9.4560,317395200,4
1673015400,2023-01-06 00:00:00,9.9450,10.8251,8.9867,10.6295,418891800,4
1673620200,2023-01-13 00:00:00,11.2749,12.7906,10.9424,12.6635,517572300,5
1674225000,2023-01-20 00:00:00,12.5950,13.4555,11.3629,12.5070,346090900,4
1674829800,2023-01-27 00:00:00,12.8884,15.0201,12.8395,14.6486,507264900,5
1675434600,2023-02-03 00:00:00,14.0325,17.9929,13.3382,16.5554,540158400,5
1676039400,2023-02-10 00:00:00,15.7633,17.5039,14.9126,15.4504,431989700,5
1676644200,2023-02-17 00:00:00,15.6362,17.2008,14.7072,15.1570,411076400,5
1677249000,2023-02-24 00:00:00,14.4628,15.0006,13.2404,13.9934,307473100,4
1677853800,2023-03-03 00:00:00,14.6290,15.4211,13.3578,15.3331,330570600,5
1678458600,2023-03-10 00:00:00,15.4797,16.1740,13.5044,13.7391,411269200,5
1679059800,2023-03-17 00:00:00,13.3089,16.5261,12.8590,15.7731,542237400,5
1679664600,2023-03-24 00:00:00,15.7829,17.7948,15.4309,16.2278,421760400,5
1680269400,2023-03-31 00:00:00,16.4139,17.9612,14.5923,17.9221,379149000,5
1680787800,2023-04-06 00:00:00,17.5499,17.7850,14.7784,15.3366,274095100,4
1681479000,2023-04-14 00:00:00,14.9057,16.4433,14.7294,15.2582,308650100,5
1682083800,2023-04-21 00:00:00,14.7882,16.0221,14.1810,14.5531,300247500,5
1682688600,2023-04-28 00:00:00,14.4748,14.7294,12.2614,13.9361,360488600,5
1683293400,2023-05-05 00:00:00,14.1614,14.6021,12.9470,14.1712,314578300,5
1683898200,2023-05-12 00:00:00,14.1614,14.3964,13.3093,13.7305,277979600,5
1684503000,2023-05-19 00:00:00,13.8088,17.4324,13.6815,17.0309,336474900,5
1685107800,2023-05-26 00:00:00,16.5706,22.7796,15.1701,22.4075,410440700,5
1685712600,2023-06-02 00:00:00,24.0626,24.2878,20.3998,21.5652,313150200,4
1686317400,2023-06-09 00:00:00,21.3008,23.0049,20.0081,21.9374,243447000,5
1686922200,2023-06-16 00:00:00,22.7209,26.2367,22.6523,24.7187,340199600,5
1687527000,2023-06-23 00:00:00,24.3466,25.0223,21.1081,21.4710,191380000,4
1688131800,2023-06-30 00:00:00,21.8928,24.6882,21.5887,24.3548,250392300,5
1688736600,2023-07-07 00:00:00,24.7765,25.2572,21.6182,22.5205,154286300,4
1689341400,2023-07-14 00:00:00,22.7167,27.4935,22.6383,25.7280,228967200,5
1689946200,2023-07-21 00:00:00,25.7770,28.0036,23.4131,24.4430,255441200,5
1690551000,2023-07-28 00:00:00,24.4332,27.8957,23.7466,27.6112,267144800,5
